"StichtagDat","StichtagDatJahr","StichtagDatMM","DatenstandCd","HundenameText","GebHundDatJahr","SexHundCd","SexHundLang","SexHundSort","AnzHunde"
2023-12-31,2023,12,"D","Jamie Griezmann",2020,"1","männlich",1,1
2023-12-31,2023,12,"D","Bebe",2020,"1","männlich",1,1
2023-12-31,2023,12,"D","Kirin",2019,"2","weiblich",2,1
2023-12-31,2023,12,"D","Kiro",2012,"1","männlich",1,1
2023-12-31,2023,12,"D","Because of you Cooper mein Rheingold",2018,"1","männlich",1,1
2023-12-31,2023,12,"D","Kiro",2018,"1","männlich",1,2
2023-12-31,2023,12,"D","Jamie",2022,"1","männlich",1,2
2023-12-31,2023,12,"D","Atena",2021,"2","weiblich",2,1
2023-12-31,2023,12,"D","Jamie",2020,"1","männlich",1,1
2023-12-31,2023,12,"D","Jamie",2017,"1","männlich",1,1
2023-12-31,2023,12,"D","Atchi",2013,"1","männlich",1,1
2023-12-31,2023,12,"D","Jamie",2016,"1","männlich",1,1
2023-12-31,2023,12,"D","Jamie",2015,"2","weiblich",2,1
2023-12-31,2023,12,"D","Atari",2020,"2","weiblich",2,1
2023-12-31,2023,12,"D","Jamie",2015,"1","männlich",1,1
2023-12-31,2023,12,"D","Kiss In The Dark Kimi",2022,"1","männlich",1,1
2023-12-31,2023,12,"D","Beeke",2013,"2","weiblich",2,1
2023-12-31,2023,12,"D","Kithara Valle de los Volcanos",2021,"2","weiblich",2,1
2023-12-31,2023,12,"D","Beetle",2011,"1","männlich",1,1
2023-12-31,2023,12,"D","Kiva",2016,"2","weiblich",2,1
2023-12-31,2023,12,"D","Kiwi",2015,"1","männlich",1,1
2023-12-31,2023,12,"D","Beija",2013,"2","weiblich",2,1
2023-12-31,2023,12,"D","Kiwi",2020,"1","männlich",1,1
2023-12-31,2023,12,"D","Jamica",2015,"2","weiblich",2,1
2023-12-31,2023,12,"D","Bel",2020,"2","weiblich",2,1
2023-12-31,2023,12,"D","Kiwi",2022,"1","männlich",1,1
2023-12-31,2023,12,"D","Aszi",2014,"2","weiblich",2,1
2023-12-31,2023,12,"D","James Dean vom Fürstentum FCI",2018,"1","männlich",1,1
2023-12-31,2023,12,"D","Kiwi",2023,"2","weiblich",2,1
2023-12-31,2023,12,"D","Bela Ruby",2021,"2","weiblich",2,1
2023-12-31,2023,12,"D","Kiwi of Fairy Hills",2021,"2","weiblich",2,1
2023-12-31,2023,12,"D","James Dean sweet boy Dreams from Biewerland",2021,"1","männlich",1,1
2023-12-31,2023,12,"D","Asura",2022,"2","weiblich",2,1
2023-12-31,2023,12,"D","James",2022,"1","männlich",1,1
2023-12-31,2023,12,"D","Belfi",2014,"1","männlich",1,1
2023-12-31,2023,12,"D","Kleo de Prax de Flou",2009,"1","männlich",1,1
2023-12-31,2023,12,"D","Knacki Balthazar",2021,"1","männlich",1,1
2023-12-31,2023,12,"D","Belinda vom Orisbach",2020,"2","weiblich",2,1
2023-12-31,2023,12,"D","Knut",2021,"1","männlich",1,1
2023-12-31,2023,12,"D","James",2019,"1","männlich",1,2
2023-12-31,2023,12,"D","Astro",2015,"1","männlich",1,1
2023-12-31,2023,12,"D","James",2017,"1","männlich",1,1
2023-12-31,2023,12,"D","Kobe",2022,"1","männlich",1,1
2023-12-31,2023,12,"D","James",2012,"1","männlich",1,1
2023-12-31,2023,12,"D","Astra",2022,"2","weiblich",2,1
2023-12-31,2023,12,"D","Jameica from Wonderland Valley",2020,"2","weiblich",2,1
2023-12-31,2023,12,"D","Koda",2018,"2","weiblich",2,1
2023-12-31,2023,12,"D","Belka",2014,"2","weiblich",2,1
2023-12-31,2023,12,"D","Koda",2022,"1","männlich",1,1
2023-12-31,2023,12,"D","Bella",2008,"2","weiblich",2,1
2023-12-31,2023,12,"D","Koi",2010,"1","männlich",1,1
2023-12-31,2023,12,"D","Koko",2018,"2","weiblich",2,1
2023-12-31,2023,12,"D","Bella",2010,"2","weiblich",2,1
2023-12-31,2023,12,"D","Koko",2020,"1","männlich",1,1
2023-12-31,2023,12,"D","Jambo",2018,"1","männlich",1,2
2023-12-31,2023,12,"D","Astra",2021,"1","männlich",1,1
2023-12-31,2023,12,"D","Jala",2015,"2","weiblich",2,1
2023-12-31,2023,12,"D","Bella",2012,"2","weiblich",2,3
2023-12-31,2023,12,"D","Koning Ole Luca van Eenthuis",2014,"1","männlich",1,1
2023-12-31,2023,12,"D","Konoslgongye Delej (Lulu)",2023,"2","weiblich",2,1
2023-12-31,2023,12,"D","Bella",2014,"2","weiblich",2,6
2023-12-31,2023,12,"D","Kooper",2023,"1","männlich",1,1
2023-12-31,2023,12,"D","Jakson",2009,"1","männlich",1,1
2023-12-31,2023,12,"D","Astor",2022,"1","männlich",1,1
2023-12-31,2023,12,"D","Jako",2013,"1","männlich",1,1
2023-12-31,2023,12,"D","Bella",2017,"2","weiblich",2,3
2023-12-31,2023,12,"D","Kora",2020,"1","männlich",1,1
2023-12-31,2023,12,"D","Koroyan",2014,"2","weiblich",2,1
2023-12-31,2023,12,"D","Bella",2019,"2","weiblich",2,3
2023-12-31,2023,12,"D","Kotaro Go",2023,"1","männlich",1,1
2023-12-31,2023,12,"D","Jagi",2009,"1","männlich",1,1
2023-12-31,2023,12,"D","Astor",2020,"1","männlich",1,1
2023-12-31,2023,12,"D","Jade",2023,"2","weiblich",2,1
2023-12-31,2023,12,"D","Jade",2013,"2","weiblich",2,1
2023-12-31,2023,12,"D","Astor",2018,"1","männlich",1,2
2023-12-31,2023,12,"D","Jacob",2016,"1","männlich",1,1
2023-12-31,2023,12,"D","Krimstars Baronessa Mia Fiodorovna",2012,"2","weiblich",2,1
2023-12-31,2023,12,"D","Bella",2023,"2","weiblich",2,1
2023-12-31,2023,12,"D","Krissy",2012,"2","weiblich",2,1
2023-12-31,2023,12,"D","Jacky Junior",2011,"1","männlich",1,1
2023-12-31,2023,12,"D","Bella-Luna-Minnie",2018,"2","weiblich",2,1
2023-12-31,2023,12,"D","Krümelmonster",2018,"2","weiblich",2,1
2023-12-31,2023,12,"D","Astor",2017,"1","männlich",1,1
2023-12-31,2023,12,"D","Jacky",2019,"1","männlich",1,1
2023-12-31,2023,12,"D","Kuba Yuna",2021,"2","weiblich",2,1
2023-12-31,2023,12,"D","Belle",2017,"2","weiblich",2,1
2023-12-31,2023,12,"D","Kulfi",2020,"1","männlich",1,1
2023-12-31,2023,12,"D","Jacky",2018,"1","männlich",1,1
2023-12-31,2023,12,"D","Astor",2016,"1","männlich",1,1
2023-12-31,2023,12,"D","Jacky",2017,"1","männlich",1,2
2023-12-31,2023,12,"D","Belle of the Best",2019,"2","weiblich",2,1
2023-12-31,2023,12,"D","Kumo",2021,"1","männlich",1,1
2023-12-31,2023,12,"D","Kurt",2017,"1","männlich",1,1
2023-12-31,2023,12,"D","Bellemountain Denver Sumo",2023,"1","männlich",1,1
2023-12-31,2023,12,"D","Kya",2020,"2","weiblich",2,1
2023-12-31,2023,12,"D","Jacky",2016,"1","männlich",1,2
2023-12-31,2023,12,"D","Bellina",2023,"2","weiblich",2,1
2023-12-31,2023,12,"D","Kyla",2021,"2","weiblich",2,1
2023-12-31,2023,12,"D","Aston Rocky",2014,"1","männlich",1,1
2023-12-31,2023,12,"D","Jacky",2015,"1","männlich",1,1
2023-12-31,2023,12,"D","Kylie",2017,"2","weiblich",2,1
2023-12-31,2023,12,"D","Bello",2016,"1","männlich",1,1
2023-12-31,2023,12,"D","Kylo",2022,"1","männlich",1,1
2023-12-31,2023,12,"D","Jacky",2014,"2","weiblich",2,1
2023-12-31,2023,12,"D","Aston",2015,"1","männlich",1,1
2023-12-31,2023,12,"D","Jacky",2011,"1","männlich",1,2
2023-12-31,2023,12,"D","Kyra",2020,"2","weiblich",2,1
2023-12-31,2023,12,"D","Kyra",2022,"2","weiblich",2,1
2023-12-31,2023,12,"D","Bello von der Burg Els",2014,"1","männlich",1,1
2023-12-31,2023,12,"D","König Bubba aus der Grafschaft Toggenburg",2018,"1","männlich",1,1
2023-12-31,2023,12,"D","Jackomo of Blue Diamond (Junio",2013,"1","männlich",1,1
2023-12-31,2023,12,"D","Asti",2019,"1","männlich",1,1
2023-12-31,2023,12,"D","Jacko",2018,"1","männlich",1,1
2023-12-31,2023,12,"D","Beloved-Milo from Jewels of life",2020,"1","männlich",1,1
2023-12-31,2023,12,"D","LILLIFEE VOM SCHWEIZER HERZ",2022,"2","weiblich",2,1
2023-12-31,2023,12,"D","LORI (MINNIE)",2021,"2","weiblich",2,1
2023-12-31,2023,12,"D","Ben",2014,"1","männlich",1,1
2023-12-31,2023,12,"D","LUKE",2013,"1","männlich",1,1
2023-12-31,2023,12,"D","Jackie",2022,"2","weiblich",2,1
2023-12-31,2023,12,"D","Asthon",2012,"1","männlich",1,1
2023-12-31,2023,12,"D","Jackie",2021,"2","weiblich",2,1
2023-12-31,2023,12,"D","Ben aka Henry",2023,"1","männlich",1,1
2023-12-31,2023,12,"D","LUSSY",2011,"2","weiblich",2,1
2023-12-31,2023,12,"D","Laana",2013,"2","weiblich",2,1
2023-12-31,2023,12,"D","Bengale de la Vallée du Mouton",2010,"2","weiblich",2,1
2023-12-31,2023,12,"D","Lady",2017,"2","weiblich",2,1
2023-12-31,2023,12,"D","Jackie",2020,"2","weiblich",2,1
2023-12-31,2023,12,"D","Asta",2022,"2","weiblich",2,1
2023-12-31,2023,12,"D","Jackie",2016,"2","weiblich",2,1
2023-12-31,2023,12,"D","Jackie",2015,"2","weiblich",2,1
2023-12-31,2023,12,"D","Asta",2021,"2","weiblich",2,2
2023-12-31,2023,12,"D","Jackie",2007,"2","weiblich",2,1
2023-12-31,2023,12,"D","Beni",2009,"1","männlich",1,1
2023-12-31,2023,12,"D","Lady Lizzi",2017,"2","weiblich",2,1
2023-12-31,2023,12,"D","Lady zum alten Weiherhof",2022,"2","weiblich",2,1
2023-12-31,2023,12,"D","Benito Dino",2012,"1","männlich",1,1
2023-12-31,2023,12,"D","Lago",2017,"1","männlich",1,1
2023-12-31,2023,12,"D","Jack von den Elfchen",2016,"1","männlich",1,1
2023-12-31,2023,12,"D","Aspel de Jabel",2016,"1","männlich",1,1
2023-12-31,2023,12,"D","Jack Von der Brausmatt",2017,"1","männlich",1,1
2023-12-31,2023,12,"D","Benji",2009,"1","männlich",1,1
2023-12-31,2023,12,"D","Laika",2020,"2","weiblich",2,3
2023-12-31,2023,12,"D","Jack Mack's Jo-Idwal",2013,"1","männlich",1,1
2023-12-31,2023,12,"D","Aslan",2014,"1","männlich",1,1
2023-12-31,2023,12,"D","Jack",2022,"1","männlich",1,2
2023-12-31,2023,12,"D","Benji",2011,"1","männlich",1,1
2023-12-31,2023,12,"D","Laila",2018,"2","weiblich",2,1
2023-12-31,2023,12,"D","Lajta Star Free Love",2014,"2","weiblich",2,1
2023-12-31,2023,12,"D","Benji",2018,"1","männlich",1,1
2023-12-31,2023,12,"D","Laku",2020,"2","weiblich",2,1
2023-12-31,2023,12,"D","Jack",2021,"1","männlich",1,4
2023-12-31,2023,12,"D","Asla",2010,"2","weiblich",2,1
2023-12-31,2023,12,"D","Jack",2020,"1","männlich",1,4
2023-12-31,2023,12,"D","Benji",2020,"1","männlich",1,3
2023-12-31,2023,12,"D","Lambo",2016,"1","männlich",1,1
2023-12-31,2023,12,"D","Jack",2019,"1","männlich",1,3
2023-12-31,2023,12,"D","Askja / Grischa",2020,"2","weiblich",2,1
2023-12-31,2023,12,"D","Jack",2018,"1","männlich",1,1
2023-12-31,2023,12,"D","Lana",2010,"2","weiblich",2,1
2023-12-31,2023,12,"D","Benji",2022,"1","männlich",1,2
2023-12-31,2023,12,"D","Lana",2016,"2","weiblich",2,1
2023-12-31,2023,12,"D","Benji (Momo)",2018,"1","männlich",1,1
2023-12-31,2023,12,"D","Lana",2022,"2","weiblich",2,1
2023-12-31,2023,12,"D","Lana vom Haus Kunterbunt",2015,"2","weiblich",2,1
2023-12-31,2023,12,"D","Benno",2012,"1","männlich",1,1
2023-12-31,2023,12,"D","Lani",2010,"2","weiblich",2,1
2023-12-31,2023,12,"D","Jack",2017,"1","männlich",1,2
2023-12-31,2023,12,"D","Askia",2014,"2","weiblich",2,1
2023-12-31,2023,12,"D","Jack",2016,"1","männlich",1,3
2023-12-31,2023,12,"D","Lapo",2022,"1","männlich",1,1
2023-12-31,2023,12,"D","Jack",2015,"1","männlich",1,1
2023-12-31,2023,12,"D","Askari",2005,"1","männlich",1,1
2023-12-31,2023,12,"D","Jack",2014,"1","männlich",1,2
2023-12-31,2023,12,"D","Lappi Jolly vom Lindenberg",2018,"2","weiblich",2,1
2023-12-31,2023,12,"D","Benschi",2016,"1","männlich",1,1
2023-12-31,2023,12,"D","Lara",2009,"2","weiblich",2,1
2023-12-31,2023,12,"D","Benson (Shorty)",2018,"1","männlich",1,1
2023-12-31,2023,12,"D","Lara",2015,"2","weiblich",2,2
2023-12-31,2023,12,"D","Jack",2013,"1","männlich",1,1
2023-12-31,2023,12,"D","Lara",2019,"2","weiblich",2,1
2023-12-31,2023,12,"D","Bentley (Xérès)",2022,"1","männlich",1,1
2023-12-31,2023,12,"D","Lara vom Vossberg",2019,"2","weiblich",2,1
2023-12-31,2023,12,"D","Aska",2013,"2","weiblich",2,1
2023-12-31,2023,12,"D","Jack",2011,"1","männlich",1,1
2023-12-31,2023,12,"D","Jack",2010,"1","männlich",1,1
2023-12-31,2023,12,"D","Asimov vom Aebnitgarten",2016,"1","männlich",1,1
2023-12-31,2023,12,"D","Jabi",2012,"1","männlich",1,1
2023-12-31,2023,12,"D","Bento",2016,"1","männlich",1,1
2023-12-31,2023,12,"D","Laska",2015,"2","weiblich",2,1
2023-12-31,2023,12,"D","Lassi",2009,"2","weiblich",2,1
2023-12-31,2023,12,"D","Beny",2013,"2","weiblich",2,1
2023-12-31,2023,12,"D","Lasso",2020,"1","männlich",1,1
2023-12-31,2023,12,"D","Beo",2020,"1","männlich",1,1
2023-12-31,2023,12,"D","Lava",2021,"2","weiblich",2,1
2023-12-31,2023,12,"D","Jabba",2017,"2","weiblich",2,1
2023-12-31,2023,12,"D","Laya",2016,"2","weiblich",2,1
2023-12-31,2023,12,"D","Berlin Rojas",2021,"1","männlich",1,1
2023-12-31,2023,12,"D","Layca (Layca vom Dorfblick)",2016,"2","weiblich",2,1
2023-12-31,2023,12,"D","Asim",2009,"1","männlich",1,1
2023-12-31,2023,12,"D","JORGE",2011,"1","männlich",1,1
2023-12-31,2023,12,"D","JJ",2020,"2","weiblich",2,1
2023-12-31,2023,12,"D","Asia",2019,"2","weiblich",2,1
2023-12-31,2023,12,"D","JJ",2009,"1","männlich",1,1
2023-12-31,2023,12,"D","Lea",2015,"2","weiblich",2,1
2023-12-31,2023,12,"D","Bernina",2023,"2","weiblich",2,1
2023-12-31,2023,12,"D","Lea",2022,"2","weiblich",2,1
2023-12-31,2023,12,"D","JESTER",2021,"1","männlich",1,1
2023-12-31,2023,12,"D","Ashima's Kalima",2019,"2","weiblich",2,1
2023-12-31,2023,12,"D","JARA",2013,"2","weiblich",2,1
2023-12-31,2023,12,"D","Bert",2016,"1","männlich",1,1
2023-12-31,2023,12,"D","Leela",2019,"2","weiblich",2,1
2023-12-31,2023,12,"D","JACKIE",2021,"2","weiblich",2,1
2023-12-31,2023,12,"D","Ashe",2013,"2","weiblich",2,1
2023-12-31,2023,12,"D","J.D.",2016,"1","männlich",1,1
2023-12-31,2023,12,"D","Legion of Ch. Lou of Muna ya K",2022,"2","weiblich",2,1
2023-12-31,2023,12,"D","Berta Coco vom Schuetzenweg",2023,"2","weiblich",2,1
2023-12-31,2023,12,"D","Leia",2021,"2","weiblich",2,1
2023-12-31,2023,12,"D","Bertie",2016,"1","männlich",1,1
2023-12-31,2023,12,"D","Leika",2016,"2","weiblich",2,1
2023-12-31,2023,12,"D","Leila",2008,"2","weiblich",2,1
2023-12-31,2023,12,"D","Bertram",2015,"1","männlich",1,1
2023-12-31,2023,12,"D","Leila",2013,"2","weiblich",2,1
2023-12-31,2023,12,"D","Izzy",2023,"2","weiblich",2,1
2023-12-31,2023,12,"D","Ashbury Happy Sunshine Nala",2012,"2","weiblich",2,1
2023-12-31,2023,12,"D","Izzy",2010,"2","weiblich",2,1
2023-12-31,2023,12,"D","Bessy",2007,"2","weiblich",2,1
2023-12-31,2023,12,"D","Leila",2022,"2","weiblich",2,1
2023-12-31,2023,12,"D","Lejla",2014,"2","weiblich",2,1
2023-12-31,2023,12,"D","Beti",2011,"2","weiblich",2,1
2023-12-31,2023,12,"D","Lela",2014,"2","weiblich",2,1
2023-12-31,2023,12,"D","Izzy",2009,"2","weiblich",2,1
2023-12-31,2023,12,"D","Ash",2019,"1","männlich",1,1
2023-12-31,2023,12,"D","Izas",2018,"2","weiblich",2,1
2023-12-31,2023,12,"D","Iza",2013,"2","weiblich",2,1
2023-12-31,2023,12,"D","Asgard",2020,"1","männlich",1,1
2023-12-31,2023,12,"D","Iwo",2017,"1","männlich",1,1
2023-12-31,2023,12,"D","Iwa",2013,"2","weiblich",2,1
2023-12-31,2023,12,"D","Asco",2022,"1","männlich",1,1
2023-12-31,2023,12,"D","Ivy Singita of Amar",2020,"2","weiblich",2,1
2023-12-31,2023,12,"D","Lemmy",2020,"1","männlich",1,1
2023-12-31,2023,12,"D","Lemon",2017,"2","weiblich",2,1
2023-12-31,2023,12,"D","Bety",2019,"2","weiblich",2,1
2023-12-31,2023,12,"D","Lena",2018,"2","weiblich",2,1
2023-12-31,2023,12,"D","Beyli",2019,"2","weiblich",2,1
2023-12-31,2023,12,"D","Leni",2023,"2","weiblich",2,1
2023-12-31,2023,12,"D","Lenka",2019,"2","weiblich",2,1
2023-12-31,2023,12,"D","Bhalu",2023,"1","männlich",1,1
2023-12-31,2023,12,"D","Lennon",2014,"1","männlich",1,1
2023-12-31,2023,12,"D","Bia",2016,"2","weiblich",2,1
2023-12-31,2023,12,"D","Lennox",2019,"1","männlich",1,2
2023-12-31,2023,12,"D","Ivy (Qadira)",2023,"2","weiblich",2,1
2023-12-31,2023,12,"D","Lenny",2014,"1","männlich",1,1
2023-12-31,2023,12,"D","Bianca",2012,"2","weiblich",2,1
2023-12-31,2023,12,"D","Lenny",2017,"1","männlich",1,1
2023-12-31,2023,12,"D","Asco",2010,"1","männlich",1,1
2023-12-31,2023,12,"D","Ivy",2022,"2","weiblich",2,1
2023-12-31,2023,12,"D","Bianca",2016,"2","weiblich",2,1
2023-12-31,2023,12,"D","Lenny dello Spirito del Bosco",2020,"1","männlich",1,1
2023-12-31,2023,12,"D","Ivy",2021,"2","weiblich",2,2
2023-12-31,2023,12,"D","Ascella Zeta Sagittari",2015,"2","weiblich",2,1
2023-12-31,2023,12,"D","Ivy",2020,"2","weiblich",2,1
2023-12-31,2023,12,"D","Lenon",2018,"1","männlich",1,1
2023-12-31,2023,12,"D","Bianca",2019,"2","weiblich",2,1
2023-12-31,2023,12,"D","Lenox",2011,"1","männlich",1,1
2023-12-31,2023,12,"D","Ivy",2019,"2","weiblich",2,1
2023-12-31,2023,12,"D","Asami",2014,"2","weiblich",2,1
2023-12-31,2023,12,"D","Ivy",2016,"2","weiblich",2,1
2023-12-31,2023,12,"D","Ivy",2013,"2","weiblich",2,1
2023-12-31,2023,12,"D","Arya",2021,"2","weiblich",2,1
2023-12-31,2023,12,"D","Ivy",2010,"2","weiblich",2,1
2023-12-31,2023,12,"D","Leo",2015,"1","männlich",1,2
2023-12-31,2023,12,"D","Bianchi",2015,"2","weiblich",2,1
2023-12-31,2023,12,"D","Leo",2017,"1","männlich",1,4
2023-12-31,2023,12,"D","Bibi",2021,"2","weiblich",2,1
2023-12-31,2023,12,"D","Leo",2021,"1","männlich",1,4
2023-12-31,2023,12,"D","Leo",2023,"1","männlich",1,3
2023-12-31,2023,12,"D","Biblo",2018,"1","männlich",1,1
2023-12-31,2023,12,"D","Leon",2011,"1","männlich",1,1
2023-12-31,2023,12,"D","Ivo vom Kleinholz",2021,"1","männlich",1,1
2023-12-31,2023,12,"D","Arya",2020,"2","weiblich",2,1
2023-12-31,2023,12,"D","Ivo",2022,"1","männlich",1,1
2023-12-31,2023,12,"D","Bica",2011,"2","weiblich",2,1
2023-12-31,2023,12,"D","Leon",2018,"1","männlich",1,2
2023-12-31,2023,12,"D","Leon",2020,"1","männlich",1,1
2023-12-31,2023,12,"D","Bigby",2014,"1","männlich",1,1
2023-12-31,2023,12,"D","Leona",2012,"2","weiblich",2,1
2023-12-31,2023,12,"D","Ivo",2012,"1","männlich",1,1
2023-12-31,2023,12,"D","Arya",2018,"2","weiblich",2,2
2023-12-31,2023,12,"D","Ivie",2016,"2","weiblich",2,1
2023-12-31,2023,12,"D","Bijou",2016,"2","weiblich",2,1
2023-12-31,2023,12,"D","Leonidas",2022,"1","männlich",1,1
2023-12-31,2023,12,"D","Leprechaun Lemmy My Charming",2023,"1","männlich",1,1
2023-12-31,2023,12,"D","Bilboul",2014,"1","männlich",1,1
2023-12-31,2023,12,"D","Leroy",2023,"1","männlich",1,1
2023-12-31,2023,12,"D","Ivi",2015,"2","weiblich",2,1
2023-12-31,2023,12,"D","Arya",2016,"2","weiblich",2,1
2023-12-31,2023,12,"D","Ivana",2016,"2","weiblich",2,1
2023-12-31,2023,12,"D","Iva vom Bodensee-Blick",2012,"2","weiblich",2,1
2023-12-31,2023,12,"D","Arya",2015,"2","weiblich",2,1
2023-12-31,2023,12,"D","Iva",2023,"2","weiblich",2,1
2023-12-31,2023,12,"D","Less Enzo vom Luäg is Land",2020,"1","männlich",1,1
2023-12-31,2023,12,"D","Leto",2023,"1","männlich",1,1
2023-12-31,2023,12,"D","Billi",2013,"2","weiblich",2,1
2023-12-31,2023,12,"D","Levi",2016,"1","männlich",1,1
2023-12-31,2023,12,"D","Billie",2017,"2","weiblich",2,1
2023-12-31,2023,12,"D","Levy",2022,"1","männlich",1,1
2023-12-31,2023,12,"D","Iva",2018,"2","weiblich",2,1
2023-12-31,2023,12,"D","Lex",2017,"1","männlich",1,2
2023-12-31,2023,12,"D","Billie",2022,"2","weiblich",2,1
2023-12-31,2023,12,"D","Lex Mjölnir v. belgischen Feuer",2015,"1","männlich",1,1
2023-12-31,2023,12,"D","Arya",2014,"2","weiblich",2,1
2023-12-31,2023,12,"D","Itty",2008,"2","weiblich",2,1
2023-12-31,2023,12,"D","Billy",2012,"1","männlich",1,1
2023-12-31,2023,12,"D","Lexi",2017,"2","weiblich",2,1
2023-12-31,2023,12,"D","Itachi",2022,"1","männlich",1,1
2023-12-31,2023,12,"D","Arya",2013,"2","weiblich",2,1
2023-12-31,2023,12,"D","Ita",2021,"2","weiblich",2,1
2023-12-31,2023,12,"D","Lexus, Izumrudny Gorod Zeis",2014,"1","männlich",1,1
2023-12-31,2023,12,"D","Billy",2015,"1","männlich",1,2
2023-12-31,2023,12,"D","Lexy",2017,"2","weiblich",2,1
2023-12-31,2023,12,"D","Billy",2017,"1","männlich",1,1
2023-12-31,2023,12,"D","Leyla",2017,"2","weiblich",2,1
2023-12-31,2023,12,"D","Isy",2010,"1","männlich",1,1
2023-12-31,2023,12,"D","Leyla",2021,"2","weiblich",2,1
2023-12-31,2023,12,"D","Billy",2019,"1","männlich",1,2
2023-12-31,2023,12,"D","Lhamo",2020,"1","männlich",1,1
2023-12-31,2023,12,"D","Ary",2014,"1","männlich",1,1
2023-12-31,2023,12,"D","Israa dalle TappiLargiBulls",2020,"2","weiblich",2,1
2023-12-31,2023,12,"D","Ispettore Mafalda",2021,"2","weiblich",2,1
2023-12-31,2023,12,"D","Arusha",2022,"2","weiblich",2,1
2023-12-31,2023,12,"D","Isotta",2010,"2","weiblich",2,1
2023-12-31,2023,12,"D","Lia",2017,"2","weiblich",2,2
2023-12-31,2023,12,"D","Billy Bär",2011,"2","weiblich",2,1
2023-12-31,2023,12,"D","Lia",2021,"2","weiblich",2,1
2023-12-31,2023,12,"D","Isku",2020,"1","männlich",1,1
2023-12-31,2023,12,"D","Arush",2023,"1","männlich",1,1
2023-12-31,2023,12,"D","Isis",2020,"2","weiblich",2,1
2023-12-31,2023,12,"D","Bimba",2019,"2","weiblich",2,1
2023-12-31,2023,12,"D","Liam",2023,"1","männlich",1,1
2023-12-31,2023,12,"D","Liberty",2008,"1","männlich",1,1
2023-12-31,2023,12,"D","Bimbo",2023,"1","männlich",1,1
2023-12-31,2023,12,"D","Liese",2016,"2","weiblich",2,1
2023-12-31,2023,12,"D","Isis",2013,"2","weiblich",2,1
2023-12-31,2023,12,"D","Aruna",2019,"2","weiblich",2,1
2023-12-31,2023,12,"D","Isidor of Buffalo Creek (Ori)",2017,"1","männlich",1,1
2023-12-31,2023,12,"D","Bingley",2014,"1","männlich",1,1
2023-12-31,2023,12,"D","Lil Prince",2011,"1","männlich",1,1
2023-12-31,2023,12,"D","Lila",2019,"2","weiblich",2,1
2023-12-31,2023,12,"D","Bingo",2021,"1","männlich",1,1
2023-12-31,2023,12,"D","Lili",2011,"2","weiblich",2,1
2023-12-31,2023,12,"D","Isha vom Ricken",2018,"2","weiblich",2,1
2023-12-31,2023,12,"D","Artù",2012,"1","männlich",1,1
2023-12-31,2023,12,"D","Isabella",2023,"2","weiblich",2,1
2023-12-31,2023,12,"D","Isaak",2023,"1","männlich",1,1
2023-12-31,2023,12,"D","Arturo",2015,"1","männlich",1,1
2023-12-31,2023,12,"D","Isaac Newton",2023,"1","männlich",1,1
2023-12-31,2023,12,"D","Binx",2015,"1","männlich",1,1
2023-12-31,2023,12,"D","Lili",2016,"2","weiblich",2,1
2023-12-31,2023,12,"D","Lili",2021,"2","weiblich",2,2
2023-12-31,2023,12,"D","Bipo",2008,"1","männlich",1,1
2023-12-31,2023,12,"D","Lilia",2021,"2","weiblich",2,1
2023-12-31,2023,12,"D","Lilli",2010,"2","weiblich",2,1
2023-12-31,2023,12,"D","Iron",2013,"1","männlich",1,1
2023-12-31,2023,12,"D","Lilli",2021,"2","weiblich",2,2
2023-12-31,2023,12,"D","Birdy",2011,"1","männlich",1,1
2023-12-31,2023,12,"D","Lillo",2019,"1","männlich",1,1
2023-12-31,2023,12,"D","Artu",2020,"1","männlich",1,1
2023-12-31,2023,12,"D","Iroc von Alt-Bayern",2021,"1","männlich",1,1
2023-12-31,2023,12,"D","Biru",2022,"2","weiblich",2,1
2023-12-31,2023,12,"D","Lilly",2013,"2","weiblich",2,3
2023-12-31,2023,12,"D","Irmalotte",2020,"2","weiblich",2,1
